160,86.9,42,792,6.07,0,4,0,185.68,6.6,0.5
170,87.2,43,620,5.75,0,4,0,179.8,6.4,0.6
180,86.9,42,404,7.44,0,4,0,154.88,6.3,0.6
190,85.9,46,172,8.11,0,4,0,143.22,6.5,0.5
200,83,54,12.1,7.6,0,4,0,140.12,5.9,0.6
210,79.6,70,0.1,8.3,0,4,0,140.84,5.7,0.6
220,76.7,77,0.4,9.85,0,4,0,132.78,5.5,0.7
230,73.9,81,0.4,8.25,0,4,0,128.58,5.6,0.7
0,71.8,84,0.6,7.38,0,5,0,125.9,5.4,0.7
10,70,86,0.7,5.4,0,5,0,118.08,5.1,0.8
20,68.6,88,0.9,3.63,0,5,0,112.98,5.3,0.9
30,67.4,92,1,2.91,0,5,0,112.94,5,0.9
40,66.6,96,1.1,1.56,0,5,0,111.46,5,0.9
50,65.5,97,1.1,0.55,0,5,0,108.26,4.9,0.9
60,64.6,98,1.2,1.39,0,5,0,107.78,5,1
70,64,99,1.4,2.38,0,5,0,112.86,4.9,0.9
80,63.5,100,30.9,2.51,0,5,0,130.7,4.9,0.9
90,64.8,103,196,4.33,0,5,0,162.62,5.4,1
100,69.6,101,420,5.48,0,5,0,176.84,5.8,0.8
110,75.5,90,630,5.41,0,5,0,180.48,6.1,0.8
120,80,68,794,6.94,0,5,0,178.18,6.3,0.7
130,82.5,59,900,6.43,0,5,0,180.26,6.3,0.6
140,84.4,51,931,6.22,0,5,0,182.12,6.3,0.6
150,86,49,880,5.98,0,5,0,182.82,6.1,0.6
160,87.2,44,769,6.12,0,5,0,183.1,6.2,0.6
170,87.8,42,603,5.04,0,5,0,173.68,6.3,0.5
180,87.8,43,385,7.5,0,5,0,152.5,6.2,0.6
190,87,43,153,6.83,0,5,0,141.24,6.1,0.5
200,85,45,8.9,5.63,0,5,0,138.86,5.9,0.5
210,82.3,52,0,4.1,0,5,0,141.42,5.7,0.6
220,79.1,64,0.1,3.49,0,5,0,136.8,5.6,0.5
230,76.5,72,0.4,4.09,0,5,0,128.22,5.7,0.7
0,74.5,80,0.5,4.8,0,6,0,121.68,5.5,0.8
10,73.1,86,0.6,5.15,0,6,0,112.9,5.2,0.8
20,72.2,90,0.6,4.79,0,6,0,108.6,5.6,0.9
30,71.8,93,0.7,4.01,0,6,0,106.02,5.6,0.9
40,71.6,93,0.7,3,0,6,0,105.22,5.4,0.9
50,68.9,98,0.7,1.53,0,6,0,105.06,5.3,0.8
60,67.2,100,1,0.78,0,6,0,105.24,5.1,1.4
70,66.7,101,1.2,1.84,0,6,0,112.12,4.9,1.2
80,65.6,101,28.9,2.35,0,6,0,131.12,5.1,1.4
90,67,103,189,3.82,0,6,0,164.84,5.7,1.1
100,72.5,100,408,4.93,0,6,0,175.72,5.7,1
110,79,80,611,8.35,0,6,0,180,6.2,0.8
120,83.1,56,766,10.1,0,6,0,184.5,6.4,0.7
130,84.8,51,878,8.41,0,6,0,183.66,6.3,0.7
140,86.6,43,905,6.9,0,6,0,185.16,6.3,0.6
150,87.9,41,858,6.35,0,6,0,189.12,6.4,0.6
160,88.6,44,746,5.98,0,6,0,187.72,6.4,0.5
170,89.4,38,578,6.33,0,6,0,176.24,6.6,0.6
180,89.2,37,343,6.17,0,6,0,150.9,6.5,0.5
190,88,41,107,7.09,0,6,0,138.04,6,0.5
200,85.6,49,5.5,5.03,0,6,0,134.9,6,0.5
210,83.4,59,0,3.51,0,6,0,136.64,5.9,0.6
220,80.5,65,0.1,3.17,0,6,0,133,5.8,0.6
230,77.4,70,0.3,5.17,0,6,0,127.1,5.8,0.6
0,76.2,83,0.4,4.67,0,7,0,117.48,5.7,0.7
10,73.9,90,0.5,2.21,0,7,0,109.62,5.4,0.7
20,72.5,93,0.7,2.48,0,7,0,105.58,5.4,0.8
30,71.2,98,0.9,2.18,0,7,0,105,5.7,0.8
40,70.7,101,0.9,2.26,0,7,0,102.84,5.7,0.9
50,69.8,103,1,0.64,0,7,0,102.8,5.6,0.8
60,68.2,104,1,1.63,0,7,0,102.98,5.5,1
70,67.5,105,1.1,2.73,0,7,0,108.38,5.3,0.9
80,67,107,25.8,3.43,0,7,0,127.56,5.3,1
90,69.7,108,177,3.64,0,7,0,161.8,5.5,0.9
100,73.7,107,388,3.48,0,7,0,174.88,5.8,0.9
110,78.4,97,595,2.9,0,7,0,184.04,6.2,0.7
120,82.6,68,754,6.82,0,7,0,185.74,6.4,0.7
130,84.7,55,869,8.85,0,7,0,183.46,6.5,0.6
140,85.6,51,896,10,0,7,0,185.62,6.5,0.6
150,86.6,46,863,9.1,0,7,0,187.56,6.8,0.5
160,87.6,37,753,7.7,0,7,0,185.2,6.5,0.5
170,87.7,35,569,7.18,0,7,0,178.6,6.5,0.5
180,87.5,37,332,6,0,7,0,155.64,6.5,0.5
190,86.5,43,119,5.71,0,7,0,140.38,6.1,0.5
200,84.4,51,5.1,3.67,0,7,0,135.88,6,0.5
210,82.1,60,0,4.24,0,7,0,137.86,5.9,0.5
220,80.2,65,0.1,4.83,0,7,0,129.86,5.7,0.5
230,77.8,71,0.3,4.97,0,7,0,124.9,5.7,0.7
0,76.2,74,0.4,3.99,0,1,0,120.38,5.6,0.6
10,75,74,0.6,1.58,0,1,0,113.5,5.5,0.7
20,73.4,78,0.6,1.15,0,1,0,109.32,5.6,0.8
30,70.3,86,0.9,2.69,0,1,0,106.3,5.4,1
40,68.8,88,1,2.31,0,1,0,106.18,5.5,1
50,69,86,1,1.61,0,1,0,104.88,5.1,1
60,67.7,90,1.1,2.81,0,1,0,107.26,4.8,0.9
70,66.9,93,1.1,2.26,0,1,0,113.94,5.2,1
80,67.3,93,23.6,1.35,0,1,0,132.84,5.2,0.9
90,68.8,93,175,1.14,0,1,0,162.32,5.3,1
100,74.6,86,388,3.09,0,1,0,175.36,6,1
110,78.7,76,588,8.14,0,1,0,182.26,6.4,0.7
120,82.2,57,748,11.6,0,1,0,183.76,6.5,0.5
130,83.7,54,738,11.7,0,1,0,179.08,6.5,0.6
140,84.7,42,648,12.2,0,1,0,180.66,6.1,0.5
150,84.4,25,411,10.9,0,1,0,181.52,5.6,0.5
160,85.3,57,445,10.4,0,1,0,178.52,5.5,0.4
170,85,69,333,13.1,0,1,0,168.32,5.4,0.5
180,84.2,66,319,12.8,0,1,0,138.44,5.3,0.5
190,84.2,41,138,11.1,0,1,0,125.58,6,0.5
200,82.1,26,7.9,11.9,0,1,0,122.52,5.6,0.4
210,78.1,36,0.1,11.6,0,1,0,123.1,5.2,0.6
220,75.5,43,0.5,9.2,0,1,0,113.84,5,0.7
230,73.7,46,0.5,6.55,0,1,0,107.44,5.3,0.8
0,72,48,0.7,5.48,1,2,0,104.82,5.2,0.9
10,70.8,46,0.9,6.72,1,2,0,103.48,5.2,1
20,69.5,45,1,6.13,1,2,0,102.64,5.1,1
30,67.7,48,1,7.02,1,2,0,102.32,4.9,1
40,66.6,49,1,8.92,1,2,0,102.04,4.8,1.2
50,65.8,51,1.1,8.59,1,2,0,101.9,4.8,1.5
60,65,54,1.2,9.53,1,2,0,102.12,4.7,1.5
70,65,58,1.1,10.3,1,2,0,101.92,4.8,1.9
80,65.4,64,20.1,10.4,1,2,0,99.88,4.7,1.8
90,66.2,68,148,12.8,1,2,0,101.38,4.6,1.3
100,67.5,71,256,14.3,1,2,0,106.28,4.8,1.4
110,68.8,71,307,15.5,1,2,0,110.3,4.8,1.3
120,70,59,364,16.5,1,2,0,114.32,4.7,1.3
130,71.3,63,474,14.3,1,2,0,114.5,4.9,1.3
140,71.5,2,366,15.1,1,2,0,115,4.9,1.2
150,71.6,29,425,15.8,1,2,0,117.28,4.8,1.3
160,72.4,37.31,547,15.3,1,2,0,118.32,4.9,1.2
170,73.2,38.86,459,13.1,1,2,0,117.56,4.9,1.4
180,71.5,39,184,14.4,1,2,0,114.22,4.8,1.1
190,69.8,48,33.3,13.4,1,2,0,111.12,4.9,1.2
200,68.4,47,3.3,11.2,1,2,0,109.36,4.7,1.1
210,67.5,46,0.9,10.9,1,2,0,106.62,4.6,1.3
220,66.7,47,0.9,11.7,1,2,0,107.46,4.7,1.5
230,65.9,50,0.9,9.78,1,2,0,108.58,4.7,1.6
0,65.6,54,0.9,7.61,1,3,0,106.9,4.9,1.5
10,64.7,57,0.9,8.22,1,3,0,104.42,5,2
20,64,60,1.1,9.23,1,3,0,102.46,4.8,1.3
30,62.5,60,1.2,9.45,1,3,0,100.44,4.9,1.9
40,61.3,59,1.4,6.33,1,3,0,99.56,4.6,2
50,60.1,61,1.5,6.86,1,3,0,98.8,4.6,2
60,58.6,61,1.6,6.87,1,3,0,98.8,4.5,2.1
70,57.2,58,1.7,6.22,1,3,0,98.98,4.5,2.1
80,55.9,49,26,5.74,1,3,0,97.04,4.3,2.3
90,56.5,37,186,7.3,1,3,0,97.62,4.4,2
100,58.8,32,404,10.5,1,3,0,99.58,4.5,2.2
110,62,30,615,8.08,1,3,0,102.18,4.6,2
120,65.7,24,778,9.47,1,3,0,104.1,4.6,1.9
130,68.5,26,879,11.2,1,3,0,106.56,4.9,1.8
140,70.6,27,910,10.5,1,3,0,109.7,4.8,1.6
150,72.1,25,871,10.9,1,3,0,112.8,4.9,1.5
160,73,25,764,9.98,1,3,0,114.58,5.1,1.5
170,74,24,595,8.39,1,3,0,115.22,5.2,1.3
180,73.9,19,383,9.54,1,3,0,114.68,5.1,1.3
190,73,22,155,8.06,1,3,0,115.1,5.2,1.3
200,70.2,26,7.7,5.82,1,3,0,114.74,4.9,1.2
210,67,30,1,5.78,1,3,0,114.9,4.7,1.3
220,65.2,30,1.2,6.04,1,3,0,114.84,4.6,1.3
230,63.6,31,1.4,6.15,1,3,0,111.9,4.4,1.3
0,61.1,35,1.5,7.11,0,4,0,110.06,4.5,1.6
10,58.9,36,1.5,6.3,0,4,0,105.52,4.5,1.8
20,57.3,38,1.7,5.73,0,4,0,103.32,4.3,1.9
30,56.1,39,1.7,5.42,0,4,0,102.06,4.4,2
40,55.1,39,2,5.68,0,4,0,102.02,4.2,2.1
50,54.2,39,2.1,5.58,0,4,0,101,4.3,2.3
60,53.6,40,2.1,5.15,0,4,0,101.6,4.1,2.5
70,52.9,41,2.2,4.33,0,4,0,109.18,4.3,2.5
80,53.1,42,29.7,3.65,0,4,0,129.66,4.2,2.5
90,55.7,41,206,4.83,0,4,0,157.22,4.5,1.8
100,60.1,41,432,5.84,0,4,0,172.76,4.7,1.7
110,66.1,30,642,9.84,0,4,0,180.12,5.2,1.6
120,69.4,19,806,11.6,0,4,0,180.18,5.1,1.5
130,71.5,17,907,10.9,0,4,0,175.04,5.3,1.3
140,74,15,933,10.2,0,4,0,178.68,5.4,1.2
150,76,11,892,10.5,0,4,0,182.3,5.5,1.2
160,77.6,6,780,9.89,0,4,0,181.2,5.6,1.1
170,78.1,2,608,10.9,0,4,0,173.28,5.5,1.1
180,78,5,388,9.12,0,4,0,150.36,5.4,1.1
190,76.9,8,154,8.42,0,4,0,140.56,5.2,1
200,73.7,15,6.5,5.89,0,4,0,137.68,5,1.1
210,70.6,20,0.6,6.53,0,4,0,135.86,4.9,1.2
220,69,22,0.9,7.14,0,4,0,131.22,4.8,1.3
230,67.2,25,1,8.15,0,4,0,129.06,4.9,1.3
0,65.2,30,1.1,7.14,0,5,0,124.38,4.8,1.6
10,64,32,1.2,8.34,0,5,0,112.5,4.6,1.6
20,61.9,37,1.2,6.07,0,5,0,109.26,4.6,1.6
30,60.2,40,1.5,4.66,0,5,0,106.58,4.3,1.7
40,59.3,43,1.5,3.06,0,5,0,106.06,4.4,2
50,58.7,46,1.5,5.37,0,5,0,105.92,4.4,2
60,57.6,50,1.5,5.41,0,5,0,105.86,4.4,2
70,57,54,1.5,4.75,0,5,0,111.78,4.4,2.1
80,56.7,57,23.6,4.83,0,5,0,130.74,4.4,2.1
90,59,64,178,4.87,0,5,0,162.76,5,2
100,64.9,67,397,6.06,0,5,0,174.94,5.4,1.7
110,70.3,62,601,8.97,0,5,0,182.14,5.8,1.4
120,73,53,762,9.35,0,5,0,180.86,5.6,1.2
130,75.7,44,863,8.99,0,5,0,179.18,5.4,1.1
140,78.2,37,896,7.83,0,5,0,183.44,5.9,0.9
150,79.7,32,854,8.72,0,5,0,185.38,6,0.9
160,81.1,26,745,9.31,0,5,0,184.62,6,0.8
170,81.6,17,577,7.87,0,5,0,175.7,5.9,0.7
180,81.4,18,363,9.15,0,5,0,151.06,5.6,0.8
190,80.4,16,139,7.5,0,5,0,139.26,5.1,0.8
200,77.5,20,5.1,5.04,0,5,0,137.26,4.7,1
210,74.7,25,0.5,5.3,0,5,0,137.44,4.5,0.9
220,72.7,26,0.6,6.54,0,5,0,132.56,3.7,1
230,69.7,33,0.7,3.89,0,5,0,125.26,3.1,0.9
0,67.1,37,0.9,3.7,0,6,0,120.3,4.8,0.9
10,65.1,40,1.2,5.68,0,6,0,113.8,5.1,1.1
20,64.3,43,1.2,5.17,0,6,0,111.72,4.8,1.4
30,63.3,44,1.2,6.4,0,6,0,108.88,5.1,1.5
40,63.1,46,1.2,6.08,0,6,0,108.44,4.7,1.6
50,62.4,49,1.4,4.76,0,6,0,107.74,4.6,1.6
60,62,51,1.4,3.02,0,6,0,108.3,4.5,1.7
70,60.5,54,1.5,4.3,0,6,0,115.04,4.5,1.7
80,60,54,24.3,6.82,0,6,0,133.36,4.5,2.6
90,62.1,53,180,6.24,0,6,0,162.52,5,1.5
100,66.7,50,392,7.2,0,6,0,178.5,5.5,1.3
110,70.5,47,596,7.45,0,6,0,184.86,5.6,1.3
120,74.8,40,756,6.96,0,6,0,187.94,5.9,1.1
130,77.9,31,858,8.15,0,6,0,181.94,5.9,1.1
140,80,23,895,9.58,0,6,0,185.4,6,1
150,81.9,16,856,9.31,0,6,0,186.7,6.3,0.9
160,82.8,10,743,9.93,0,6,0,185.32,6.2,0.8
170,82.7,13,568,9.99,0,6,0,178.62,6.2,0.8
180,82.6,10,358,9.34,0,6,0,154.52,6.1,0.7
190,81.4,14,134,8.08,0,6,0,140.62,5.9,0.8
200,78.5,23,4.2,5.69,0,6,0,140.08,5.5,0.7
210,75.5,30,0.4,5.66,0,6,0,139.84,5.4,0.8
220,72.9,35,0.6,3.91,0,6,0,137.56,5,1
230,70.4,40,0.7,4.7,0,6,0,130.08,4.9,1.2
0,68.5,43,0.9,5.41,0,7,0,121.22,4.7,1.4
10,66.4,45,1.1,4.98,0,7,0,114.96,4.8,1.5
20,64.8,47,1.1,4.46,0,7,0,111.76,4.6,1.4
30,63.3,50,1.2,4.07,0,7,0,109.76,4.6,1.4
40,62.2,51,1.4,2.87,0,7,0,107.96,4.6,1.5
50,61.2,52,1.4,1.58,0,7,0,107.24,4.6,1.8
60,60.6,54,1.5,2.97,0,7,0,106.46,4.6,1.8
70,59.9,57,1.5,1.81,0,7,0,112.74,4.6,2.1
80,59,58,22.6,1.8,0,7,0,130.56,4.4,2.1
90,61,60,180,3.44,0,7,0,161.64,5.1,1.9
100,65.8,63,393,3.03,0,7,0,175.06,5.4,1.6
110,71.4,63,600,3.33,0,7,0,179.58,5.9,1.2
120,75.7,48,756,7.98,0,7,0,181.02,6.2,1
130,77.9,37,861,8.04,0,7,0,180,6.1,1
140,80.2,28,887,7.08,0,7,0,184.16,6,0.9
150,81.5,27,840,7.48,0,7,0,185.26,6.3,0.9
160,83.1,21,728,6.81,0,7,0,182.74,6.3,0.8
170,83.3,22,553,5.63,0,7,0,174.74,6.1,0.8
180,83,32,334,6.81,0,7,0,150.6,5.9,0.7
190,81.2,62,116,7.69,0,7,0,138.84,6.1,0.7
200,77.6,82,3.2,8.14,0,7,0,138.34,6.2,0.8
210,74.8,90,0.4,5.46,0,7,0,135,6.1,0.8
220,72.9,94,0.5,4.07,0,7,0,132.04,5.7,0.9
230,71.3,99,0.6,4.02,0,7,0,125.66,6,0.9
0,70.1,103,0.7,3,0,1,0,116.34,5.5,0.9
10,69.3,105,0.9,2.3,0,1,0,112.82,5.3,1.2
20,68.3,106,1,0.94,0,1,0,109.72,5.3,1.2
30,67,108,1,0.42,0,1,0,109.32,5.2,1.2
40,65.6,110,1.1,0.73,0,1,0,106.76,5.3,1.3
50,65.2,112,1.1,0.86,0,1,0,104.7,5.1,1.3
60,64.9,113,1.1,1.84,0,1,0,104.54,5.3,1.4
70,63.8,114,1.1,2.17,0,1,0,109.94,5.1,1.4
80,63.5,115,18.9,2.39,0,1,0,125.22,5.1,1.4
90,64.8,118,86.3,1.61,0,1,0,156.22,5.7,1.3
100,67.2,118,163,2.27,0,1,0,169.8,6.2,1.3
110,69.8,118,264,3.61,0,1,0,177.48,6.5,1.1
120,73.9,109,523,7.3,0,1,0,181.62,6.8,1
130,76,100,491,8.68,0,1,0,176.34,6.7,1
140,78.4,89,692,7.69,0,1,0,179.16,6.7,0.8
150,80.4,45,688,6.93,0,1,0,177.46,6.7,0.7
160,82.1,21,679,6.7,0,1,0,176.36,6.9,0.7
170,82.3,63,356,8.26,0,1,0,168.26,6.4,0.7
180,82.2,63,288,7.25,0,1,0,136.5,6.2,0.7
190,80.5,73,78.7,6.83,0,1,0,122.5,5.9,0.7
200,78,85,2.2,4.94,0,1,0,120.1,5.7,0.7
210,75.6,93,0.4,5.27,0,1,0,120.48,5.4,0.7
220,73.7,101,0.5,5.85,0,1,0,121.34,5.4,0.9
230,72,106,0.6,5.61,0,1,0,120.74,5.5,1
0,71,110,0.6,5.98,1,2,0,118.06,5.4,0.9
10,69.9,113,0.6,5.24,1,2,0,116.72,5.6,1.1
20,68.5,117,0.9,3.96,1,2,0,111.02,5.4,1.1
30,67.3,119,0.9,5.36,1,2,0,108.36,5.4,1.2
40,66,120,1,5.38,1,2,0,107.06,5.3,1.2
50,65.3,122,1.1,4.41,1,2,0,106.7,5.2,1.4
60,64.8,123,1.1,3.99,1,2,0,106.6,5.1,1.4
70,64.5,125,1.1,4.2,1,2,0,106.56,5.3,1.4
80,65.2,128,8.4,5.3,1,2,0,108.2,5.2,1.4
90,66.5,128,58.2,4.79,1,2,0,113.88,5.5,1.3
100,67.9,124,233,5.47,1,2,0,118.04,5.5,1.3
110,70.9,109,368,5.92,1,2,0,121.54,5.6,1.3
120,73.7,95,510,5.68,1,2,0,124.46,5.8,1.2
130,75.9,88,632,6.45,1,2,0,126.96,6,1.3
140,78.7,79,767,5.22,1,2,0,128.66,6.1,1.2
150,81.6,74,780,5.88,1,2,0,125.88,6.2,1.2
160,83.3,69,718,6.28,1,2,0,122.7,6.3,1.1
170,84.2,61,532,7.58,1,2,0,118.96,6.1,1.1
180,84.6,55,338,7.6,1,2,0,115.88,6,1.1
190,83.4,57,116,5.6,1,2,0,115.42,5.8,1
200,81.6,63,2.3,2.83,1,2,0,113.68,5.5,1
210,80.2,66,0.4,0.57,1,2,0,116.12,5.4,1.1
220,78.5,71,0.5,0.18,1,2,0,116.74,5.4,1.1
230,77.5,72,0.6,0.27,1,2,0,114.58,5.4,1.1
0,75.2,78,0.6,0.46,1,3,0,113.62,5.3,1.2
10,72.9,79,0.7,1.37,1,3,0,111.74,5.3,1.1
20,72.4,77,0.9,0.53,1,3,0,110.72,5.1,1.4
30,73,75,0.9,0.31,1,3,0,108.9,5.2,1.4
40,72.3,74,0.9,0.45,1,3,0,108.14,5,1.3
50,68.6,85,1,5.16,1,3,0,108.32,5,1.6
60,66,88,1,9.17,1,3,0,108.24,5,2.1
70,67.5,87,1,8.84,1,3,0,107.96,5.2,1.8
80,68.5,88,21.9,9.09,1,3,0,105.66,5.2,1.7
90,69.3,88,177,7.85,1,3,0,105.86,5.3,1.3
100,73.5,90,389,8.77,1,3,0,107.84,5.6,1.4
110,78.1,82,591,7.81,1,3,0,111.22,5.6,1.3
120,82.3,72,749,8.01,1,3,0,112.98,5.8,1.3
130,84.7,65,844,7.77,1,3,0,114.78,5.9,1.2
140,87.4,52,877,6.51,1,3,0,117.28,6.1,1.2
150,90,42,833,4.8,1,3,0,116.52,6.1,1.1
160,92,34,717,4.17,1,3,0,117.18,6.2,1.1
170,93.2,21,546,3.83,1,3,0,116.66,6.1,1
180,93.6,18,329,3.47,1,3,0,116.54,6.2,1.1
190,92.7,20,106,2.6,1,3,0,116.16,6.1,1
200,89.4,35,1.7,3.49,1,3,0,118.1,5.9,1.1
210,86.1,48,-0.1,4.71,1,3,0,117.96,6,1
220,84.1,50,0,5.83,1,3,0,116.7,5.8,1
230,80.8,74,0.1,10.1,1,3,0,113.92,5.8,1
0,77.9,92,0.3,10.2,0,4,0,111.94,5.9,1
10,76.1,93,0.4,8.54,0,4,0,106.8,5.6,1.1
20,74.1,105,0.5,7.29,0,4,0,103.38,5.4,1
30,72.6,122,0.6,6.5,0,4,0,103.92,5.5,1.1
40,71.8,134,0.6,7.09,0,4,0,104.68,5.5,1.1
50,71.2,143,0.7,7.19,0,4,0,104.5,5.5,1.1
60,70.7,153,0.7,6.94,0,4,0,105,5.6,1.1
70,70.4,161,0.7,4.97,0,4,0,109.84,5.8,1.1
80,70.5,162,11.6,4.79,0,4,0,128.22,5.9,1.2
90,70.6,163,82.6,5.01,0,4,0,159.84,6.2,1
100,72.5,163,350,4.8,0,4,0,175.26,6.8,1
110,78.5,118,586,8.21,0,4,0,179.68,6.9,0.9
120,82.9,100,747,6.24,0,4,0,180.36,7,0.6
130,87,74,839,4.28,0,4,0,178.46,7,0.6
140,90.1,56,867,3.56,0,4,0,183.38,6.9,0.6
150,92.6,35,824,4.41,0,4,0,188.94,6.9,0.5
160,93.5,31,706,6.61,0,4,0,187.08,6.9,0.6
170,93.3,35,528,7.37,0,4,0,178.2,6.9,0.6
180,92.9,42,310,6.33,0,4,0,156.42,6.9,0.6
190,91.2,47,95.1,6.36,0,4,0,143.78,6.7,0.7
200,88.4,60,1.4,3.83,0,4,0,138.44,6.4,0.6
210,85.9,74,-0.1,4.27,0,4,0,139.84,6.3,0.6
220,83.6,81,0,6.18,0,4,0,133.94,6.1,0.7
230,80.5,91,0,6.36,0,4,0,128.42,5.8,0.6
0,78.1,101,0.1,8.19,0,5,0,124.86,5.7,0.7
10,76.3,111,0.3,7.11,0,5,0,116.8,5.7,0.7
20,74.5,118,0.5,6.88,0,5,0,111.1,5.6,0.8
30,73.4,124,0.5,4.88,0,5,0,108.68,5.7,0.8
40,72.5,130,0.7,1.73,0,5,0,107.8,5.7,0.9
50,71.9,134,0.7,0.78,0,5,0,107.32,5.6,1.1
60,70.9,136,0.9,0.78,0,5,0,108.74,5.6,1
70,69.7,137,0.9,0.78,0,5,0,115.86,5.5,1.3
80,67.3,126,21.1,0.78,0,5,0,134.38,5.5,1.2
90,68.4,126,169,0.66,0,5,0,165,5.7,1.2
100,71.8,138,379,1.49,0,5,0,175.9,6.1,1.1
110,76.6,132,515,2.4,0,5,0,182.08,6.9,0.9
120,80.1,111,680,2.44,0,5,0,180.3,6.9,0.8
130,83.5,93,781,2.62,0,5,0,178.18,7,0.7
140,85.9,70,800,4.67,0,5,0,183.12,7,0.6
150,87.5,61,785,6.15,0,5,0,184,7.1,0.5
160,88.2,64,626,5.07,0,5,0,185.42,6.9,0.6
170,89.6,51,534,6.25,0,5,0,176.88,6.6,0.5
180,89.2,60,292,8.41,0,5,0,154.2,6.7,0.5
190,87.7,70,85.1,7.33,0,5,0,140.2,6.7,0.5
200,85.6,79,1.1,5.84,0,5,0,140.12,6.9,0.6
210,82.4,105,0,6.94,0,5,0,139.42,6.7,0.6
220,80.6,114,0.1,3.05,0,5,0,131.14,6.5,0.5
230,79.4,113,0.3,3.34,0,5,0,122.82,6.2,0.6
0,77.9,114,0.3,4.57,0,6,0,122.6,5.9,0.7
10,78.5,98,0.3,5.96,0,6,0,116.24,5.8,0.8
20,77.6,106,0.4,3.11,0,6,0,112.52,5.7,0.9
30,77.3,117,0.4,2.85,0,6,0,108.18,5.7,1
40,76.1,116,0.4,1.97,0,6,0,105.44,5.7,0.9
50,74.9,122,0.4,3.46,0,6,0,104.44,5.7,1
60,74.6,126,0.5,2.76,0,6,0,105.48,5.7,1
70,74.6,130,0.5,1.69,0,6,0,114.54,5.7,1
80,73.9,134,4.8,2.8,0,6,0,131.76,5.6,1
90,73.9,130,26.2,5.58,0,6,0,158.46,6,0.9
100,74.4,118,60.9,3.16,0,6,0,173.62,6.3,0.9
110,76.8,122,180,2.44,0,6,0,180.88,6.5,0.8
120,77.9,129,322,5.23,0,6,0,180.38,6.7,0.8
130,80.7,129,733,7.26,0,6,0,178.42,6.5,0.7
140,83.3,123,374,6.37,0,6,0,181.26,6.2,0.6
150,85.7,89,380,7.96,0,6,0,185,6.4,0.6
160,87.4,82,445,8.89,0,6,0,181,7,0.6
170,87.7,80,352,8.45,0,6,0,175.88,6.9,0.5
180,88.2,75,237.8,9.47,0,6,0,155.782,6.9,0.5
190,86.9,85,62.1,7.69,0,6,0,142.086,6.6,0.5
200,85.7,86,0.5,4.33,0,6,0,139.174,6.5,0.6
210,84.6,90,-0.1,4,0,6,0,136.16,6.3,0.6
220,83.5,94,-0.1,5.01,0,6,0,133.02,6.1,0.6
230,81.7,102,0,4.66,0,6,0,130.334,6,0.5
0,79.9,107,0.1,4.44,0,7,0,121.388,5.9,0.7
10,77.9,111,0.3,3.51,0,7,0,115.572,6,0.8
20,76.8,115,0.4,4.25,0,7,0,111.748,5.8,0.9
30,75,119,0.4,2.06,0,7,0,109.516,5.8,0.9
40,73.5,125,0.6,3.37,0,7,0,108.612,5.8,1
50,71.5,130,0.7,4.11,0,7,0,108.992,5.8,1.1
60,71.5,144,0.7,2.98,0,7,0,109.178,5.7,1.2
70,70.7,144,0.7,2.52,0,7,0,116.126,5.8,1.1
80,70,138,7.2,1.63,0,7,0,131.19,5.7,1.2
90,70.6,138,80.2,3.75,0,7,0,161.304,5.9,1.1
100,72.2,155,187.3,4.81,0,7,0,173.102,6.3,1
110,76.4,149,449.9,6.08,0,7,0,180.19,6.1,0.7
120,79.4,130,467.5,6.13,0,7,0,183.788,5.8,0.5
130,82.2,109,672,5.91,0,7,0,180.636,5.7,0.5
140,85,89,817.4,5.31,0,7,0,187.848,5.9,0.5
150,86.8,80,682.2,5.1,0,7,0,190.67,6.3,0.5
160,87.9,75,572.4,5.06,0,7,0,186.98,6.7,0.6
170,88.9,68,471.9,4.45,0,7,0,180.842,6.8,0.4
180,88.5,72,152.7,6.1,0,7,0,157.918,6.8,0.5
190,87.9,72,72.6,4.17,0,7,0,147.192,6.5,0.5
200,86.3,78,0.6,4.25,0,7,0,143.162,6.1,0.4
210,83.8,89,-0.1,6.5,0,7,0,142.016,6.1,0.5
220,81.4,106,0,8.66,0,7,0,137.21,6.1,0.6
230,79.1,135,0.1,7.38,0,7,0,130.228,6,0.5
0,77.5,156,0.3,7.37,0,1,0,124.864,6.1,0.6
10,76.4,167,0.4,7.06,0,1,0,118.422,5.9,0.5
20,76.2,169,0.4,8.64,0,1,0,115.476,5.7,0.5
30,76.5,167,0.4,7.62,0,1,0,113.086,5.5,0.6
40,76.7,168,0.4,6.03,0,1,0,112.444,5.7,0.5
50,76.7,170,0.4,4.12,0,1,0,113.038,6.1,0.5
60,76.4,176,0.4,3.31,0,1,0,113.146,6.1,0.8
70,75.6,179,0.4,3.04,0,1,0,119.566,6.2,0.7
80,75.3,182,8.4,2.69,0,1,0,135.82,6.1,0.7
90,75.7,185,60.9,3.82,0,1,0,164.976,6.1,0.7
100,77.3,180,172.2,5.08,0,1,0,178.34,6,0.6
110,79.8,172,182.4,5.42,0,1,0,185.444,6.2,0.6
120,82,163,435.7,7.24,0,1,0,186.006,6.4,0.5
130,86.1,142,714.9,7.63,0,1,0,182.06,7.1,0.5
140,87.4,131,391.8,7.61,0,1,0,182.686,7.2,0.5
150,89.3,122,506.5,5.03,0,1,0,183.042,7.2,0.5
